,CustomerID,Age,MaritalStatus,EducationLevel,Occupation,IncomeLevel,Location,MonthlyAverageBalance,NumberOfTransactionsPerMonth,ExistingBankProducts,InvestmentHorizon
273,274.0,67.0,Married,Bachelor's,Retired,35418.0,Rural,35418.0,4.0,Loan,Mid-term
274,275.0,69.0,Married,Bachelor's,Retired,25475.0,SemiUrban,25475.0,3.0,SIP,Long-term
275,276.0,21.0,Single,High School,Student,9483.0,Rural,9483.0,7.0,Loan,Short-term
276,277.0,40.0,Married,Master's,Salaried,262606.0,Rural,262606.0,19.0,FD,Long-term
277,278.0,22.0,Single,Bachelor's,Student,5698.0,Metro,5698.0,14.0,Loan,Mid-term
278,279.0,42.0,Married,Master's,Salaried,144818.0,SemiUrban,144818.0,11.0,Loan,Mid-term
279,280.0,73.0,Married,Bachelor's,Retired,54859.0,SemiUrban,54859.0,2.0,FD,Long-term
280,281.0,40.0,Married,Bachelor's,Self-Employed,169339.0,SemiUrban,169339.0,12.0,FD,Long-term
281,282.0,59.0,Married,Bachelor's,Business,93958.0,Rural,93958.0,4.0,FD,Long-term
282,283.0,69.0,Married,Bachelor's,Retired,54779.0,Rural,54779.0,7.0,Loan,Mid-term
283,284.0,74.0,Married,Bachelor's,Retired,45841.0,Rural,45841.0,4.0,FD,Long-term
284,285.0,50.0,Married,High School,Others,122644.0,Metro,122644.0,4.0,Credit Card,Mid-term
285,286.0,68.0,Married,Bachelor's,Retired,45053.0,Rural,45053.0,6.0,FD,Long-term
286,287.0,64.0,Married,High School,Retired,45561.0,Rural,45561.0,5.0,FD,Long-term
287,288.0,62.0,Married,Bachelor's,Retired,27909.0,SemiUrban,27909.0,2.0,Loan,Mid-term
288,289.0,40.0,Married,Bachelor's,Salaried,99579.0,SemiUrban,99579.0,9.0,Loan,Long-term
289,290.0,33.0,Married,Bachelor's,Business,235500.0,Metro,235500.0,11.0,SIP,Short-term
290,291.0,33.0,Married,Bachelor's,Business,182146.0,SemiUrban,182146.0,16.0,FD,Long-term
291,292.0,31.0,Married,High School,Others,188470.0,SemiUrban,188470.0,17.0,Credit Card,Short-term
292,293.0,61.0,Married,Bachelor's,Retired,53528.0,SemiUrban,53528.0,5.0,SIP,Mid-term
293,294.0,43.0,Single,PhD,Business,202976.0,Metro,202976.0,12.0,FD,Long-term
294,295.0,25.0,Single,Bachelor's,Salaried,77493.0,Rural,77493.0,11.0,FD,Long-term
295,296.0,46.0,Married,Master's,Self-Employed,87262.0,SemiUrban,87262.0,5.0,FD,Long-term
296,297.0,49.0,Married,Bachelor's,Salaried,119433.0,Metro,119433.0,12.0,Credit Card,Mid-term
297,298.0,55.0,Married,High School,Salaried,59158.0,SemiUrban,59158.0,4.0,SIP,Mid-term
298,299.0,69.0,Married,High School,Retired,28541.0,Metro,28541.0,2.0,FD,Long-term
299,300.0,57.0,Married,High School,Salaried,46209.0,SemiUrban,46209.0,7.0,FD,Long-term
300,301.0,26.0,Single,Bachelor's,Business,71978.0,Metro,71978.0,8.0,Loan,Short-term
301,302.0,47.0,Married,Bachelor's,Salaried,262155.0,Rural,262155.0,19.0,Loan,Mid-term
302,303.0,60.0,Married,High School,Retired,38070.0,Metro,38070.0,5.0,FD,Long-term
303,304.0,53.0,Married,Bachelor's,Business,49014.0,Rural,49014.0,3.0,SIP,Mid-term
304,305.0,65.0,Married,High School,Retired,32737.0,Rural,32737.0,4.0,SIP,Mid-term
305,306.0,44.0,Married,High School,Homemaker,45994.0,Rural,45994.0,11.0,FD,Long-term
306,307.0,35.0,Married,Master's,Salaried,267327.0,Rural,267327.0,17.0,Loan,Short-term
307,308.0,67.0,Married,High School,Retired,34274.0,Metro,34274.0,4.0,FD,Long-term
308,309.0,40.0,Married,Master's,Salaried,249004.0,Rural,249004.0,16.0,SIP,Mid-term
309,310.0,39.0,Married,Master's,Salaried,111687.0,SemiUrban,111687.0,9.0,FD,Long-term
310,311.0,26.0,Single,Bachelor's,Salaried,97511.0,SemiUrban,97511.0,6.0,FD,Long-term
311,312.0,35.0,Married,Master's,Salaried,104122.0,SemiUrban,104122.0,17.0,FD,Long-term
312,313.0,21.0,Single,Bachelor's,Student,6371.0,SemiUrban,6371.0,3.0,SIP,Short-term
313,314.0,48.0,Married,Master's,Salaried,164924.0,Rural,164924.0,13.0,Loan,Long-term
314,315.0,52.0,Married,Bachelor's,Salaried,80748.0,SemiUrban,80748.0,6.0,Loan,Long-term
315,316.0,47.0,Married,Master's,Salaried,123671.0,Rural,123671.0,14.0,FD,Long-term
316,317.0,30.0,Single,Bachelor's,Salaried,269075.0,Metro,269075.0,12.0,SIP,Mid-term
317,318.0,69.0,Married,Bachelor's,Retired,47478.0,SemiUrban,47478.0,5.0,FD,Long-term
318,319.0,22.0,Single,Bachelor's,Student,6919.0,SemiUrban,6919.0,7.0,FD,Long-term
319,320.0,48.0,Married,Master's,Business,208934.0,Rural,208934.0,13.0,Credit Card,Long-term
320,321.0,40.0,Single,Bachelor's,Salaried,197483.0,Rural,197483.0,17.0,FD,Long-term
321,322.0,62.0,Married,Bachelor's,Retired,26634.0,Metro,26634.0,4.0,SIP,Mid-term
322,323.0,34.0,Married,Bachelor's,Self-Employed,239534.0,Metro,239534.0,17.0,SIP,Mid-term
323,324.0,24.0,Single,Bachelor's,Salaried,62099.0,Metro,62099.0,8.0,Credit Card,Short-term
324,325.0,38.0,Married,Master's,Salaried,85523.0,SemiUrban,85523.0,8.0,FD,Long-term
325,326.0,29.0,Single,Bachelor's,Salaried,76787.0,Rural,76787.0,18.0,SIP,Short-term
326,327.0,66.0,Married,Bachelor's,Retired,48220.0,Metro,48220.0,7.0,FD,Long-term
327,328.0,27.0,Single,Bachelor's,Salaried,69800.0,Rural,69800.0,9.0,Credit Card,Long-term
328,329.0,19.0,Single,Bachelor's,Student,3091.0,SemiUrban,3091.0,8.0,Credit Card,Short-term
329,330.0,23.0,Single,High School,Salaried,51529.0,SemiUrban,51529.0,13.0,FD,Long-term
330,331.0,51.0,Married,Bachelor's,Salaried,40464.0,Rural,40464.0,7.0,Loan,Mid-term
331,332.0,52.0,Married,Bachelor's,Homemaker,9116.0,SemiUrban,9116.0,6.0,FD,Long-term
332,333.0,30.0,Married,Master's,Self-Employed,144332.0,Metro,144332.0,11.0,FD,Long-term
333,334.0,36.0,Married,Master's,Salaried,216702.0,Metro,216702.0,13.0,FD,Long-term
334,335.0,31.0,Married,Bachelor's,Salaried,107078.0,Metro,107078.0,12.0,Credit Card,Mid-term
335,336.0,53.0,Married,Bachelor's,Homemaker,48505.0,Rural,48505.0,6.0,SIP,Mid-term
336,337.0,43.0,Married,Bachelor's,Salaried,277136.0,Rural,277136.0,18.0,FD,Long-term
337,338.0,74.0,Married,High School,Retired,45218.0,Metro,45218.0,7.0,FD,Long-term
338,339.0,31.0,Married,Bachelor's,Self-Employed,237944.0,Metro,237944.0,18.0,Loan,Mid-term
339,340.0,58.0,Married,Bachelor's,Homemaker,43169.0,SemiUrban,43169.0,7.0,Credit Card,Mid-term
340,341.0,19.0,Single,Bachelor's,Student,3286.0,SemiUrban,3286.0,14.0,FD,Long-term
341,342.0,69.0,Married,High School,Retired,26927.0,Metro,26927.0,3.0,SIP,Mid-term
342,343.0,20.0,Single,Bachelor's,Student,1776.0,Metro,1776.0,6.0,Credit Card,Mid-term
343,344.0,62.0,Married,Bachelor's,Retired,50783.0,Metro,50783.0,7.0,FD,Long-term
344,345.0,26.0,Single,Master's,Salaried,80879.0,Metro,80879.0,5.0,SIP,Short-term
345,346.0,61.0,Married,High School,Retired,48973.0,SemiUrban,48973.0,3.0,FD,Long-term
346,347.0,67.0,Married,Bachelor's,Retired,33686.0,Rural,33686.0,4.0,Credit Card,Mid-term
347,348.0,31.0,Married,PhD,Others,100331.0,SemiUrban,100331.0,16.0,,Short-term
348,349.0,67.0,Married,Bachelor's,Retired,27925.0,Metro,27925.0,3.0,FD,Long-term
349,350.0,63.0,Married,Bachelor's,Retired,34283.0,SemiUrban,34283.0,3.0,SIP,Mid-term
350,351.0,44.0,Single,Master's,Business,180746.0,SemiUrban,180746.0,15.0,FD,Long-term
351,352.0,74.0,Married,Bachelor's,Retired,30493.0,SemiUrban,30493.0,7.0,FD,Long-term
352,353.0,38.0,Married,Bachelor's,Homemaker,15856.0,Metro,15856.0,10.0,FD,Long-term
353,354.0,31.0,Married,Bachelor's,Salaried,115896.0,Metro,115896.0,13.0,Credit Card,Short-term
354,355.0,23.0,Single,Master's,Homemaker,39967.0,SemiUrban,39967.0,4.0,Credit Card,Mid-term
355,356.0,44.0,Married,Bachelor's,Salaried,292502.0,SemiUrban,292502.0,18.0,FD,Long-term
356,357.0,73.0,Married,High School,Retired,28699.0,Metro,28699.0,4.0,Loan,Mid-term
357,358.0,26.0,Single,Master's,Salaried,52096.0,SemiUrban,52096.0,11.0,SIP,Short-term
358,359.0,43.0,Married,Bachelor's,Others,253515.0,Rural,253515.0,10.0,FD,Long-term
359,360.0,19.0,Single,Bachelor's,Student,6389.0,Metro,6389.0,5.0,Credit Card,Short-term
360,361.0,48.0,Single,Master's,Business,179552.0,SemiUrban,179552.0,13.0,SIP,Mid-term
361,362.0,54.0,Married,Bachelor's,Salaried,100269.0,Metro,100269.0,11.0,SIP,Mid-term
362,363.0,55.0,Married,Bachelor's,Salaried,97952.0,Rural,97952.0,10.0,FD,Long-term
363,364.0,63.0,Married,High School,Retired,36779.0,Rural,36779.0,6.0,FD,Long-term
364,365.0,35.0,Married,Bachelor's,Others,246881.0,Metro,246881.0,15.0,Credit Card,Short-term
365,366.0,52.0,Married,Bachelor's,Salaried,132144.0,Metro,132144.0,9.0,Loan,Mid-term
366,367.0,74.0,Married,High School,Retired,36240.0,Rural,36240.0,4.0,FD,Long-term
367,368.0,37.0,Single,PhD,Homemaker,29784.0,SemiUrban,29784.0,6.0,FD,Long-term
368,369.0,24.0,Married,Master's,Self-Employed,51641.0,Rural,51641.0,19.0,FD,Long-term
369,370.0,61.0,Married,High School,Retired,55344.0,Metro,55344.0,6.0,FD,Long-term
370,371.0,19.0,Single,Bachelor's,Student,4628.0,Rural,4628.0,2.0,Loan,Short-term
371,372.0,55.0,Married,High School,Salaried,98109.0,SemiUrban,98109.0,4.0,FD,Long-term
372,373.0,47.0,Married,Bachelor's,Salaried,265092.0,Metro,265092.0,10.0,FD,Long-term
373,374.0,71.0,Married,Bachelor's,Retired,30978.0,Metro,30978.0,3.0,SIP,Long-term
374,375.0,29.0,Single,Master's,Homemaker,21945.0,SemiUrban,21945.0,7.0,FD,Long-term
375,376.0,42.0,Married,High School,Salaried,138401.0,SemiUrban,138401.0,13.0,Loan,Mid-term
376,377.0,53.0,Married,High School,Others,133598.0,SemiUrban,133598.0,4.0,SIP,Mid-term
377,378.0,28.0,Married,Master's,Salaried,28917.0,SemiUrban,28917.0,6.0,SIP,Mid-term
378,379.0,30.0,Married,Master's,Salaried,125009.0,Metro,125009.0,14.0,SIP,Short-term
379,380.0,21.0,Single,Bachelor's,Student,6548.0,SemiUrban,6548.0,12.0,FD,Long-term
380,381.0,47.0,Married,Bachelor's,Salaried,97489.0,Rural,97489.0,10.0,Loan,Long-term
381,382.0,35.0,Single,Bachelor's,Business,98196.0,Rural,98196.0,14.0,SIP,Mid-term
382,383.0,36.0,Married,Bachelor's,Homemaker,6691.0,Metro,6691.0,7.0,FD,Long-term
383,384.0,61.0,Married,High School,Retired,20098.0,Metro,20098.0,2.0,FD,Long-term
384,385.0,25.0,Single,Bachelor's,Salaried,28918.0,Metro,28918.0,2.0,FD,Long-term
385,386.0,23.0,Single,Master's,Others,82543.0,Metro,82543.0,12.0,Credit Card,Mid-term
386,387.0,56.0,Married,High School,Business,64756.0,Rural,64756.0,6.0,FD,Long-term
387,388.0,59.0,Married,High School,Homemaker,31787.0,SemiUrban,31787.0,5.0,SIP,Mid-term
388,389.0,48.0,Single,Master's,Business,202153.0,Rural,202153.0,12.0,Loan,Mid-term
389,390.0,40.0,Married,Bachelor's,Homemaker,8908.0,Rural,8908.0,14.0,Credit Card,Mid-term
390,391.0,46.0,Single,Master's,Business,262300.0,Rural,262300.0,14.0,SIP,Long-term
391,392.0,40.0,Married,Bachelor's,Salaried,122390.0,Rural,122390.0,9.0,FD,Long-term
392,393.0,69.0,Married,Bachelor's,Retired,59218.0,Metro,59218.0,6.0,FD,Long-term
393,394.0,30.0,Single,Bachelor's,Homemaker,33059.0,Rural,33059.0,12.0,FD,Long-term
394,395.0,57.0,Married,Bachelor's,Self-Employed,66733.0,Metro,66733.0,9.0,SIP,Long-term
395,396.0,30.0,Married,Bachelor's,Business,270974.0,SemiUrban,270974.0,12.0,FD,Long-term
396,397.0,51.0,Married,High School,Business,61373.0,Metro,61373.0,7.0,SIP,Mid-term
397,398.0,48.0,Single,Master's,Salaried,152179.0,SemiUrban,152179.0,10.0,SIP,Long-term
398,399.0,70.0,Married,Bachelor's,Retired,34849.0,SemiUrban,34849.0,6.0,FD,Long-term
399,400.0,30.0,Married,Bachelor's,Salaried,203467.0,Metro,203467.0,15.0,FD,Long-term
400,401.0,35.0,Married,PhD,Self-Employed,250088.0,SemiUrban,250088.0,12.0,FD,Long-term
401,402.0,37.0,Married,Bachelor's,Salaried,295039.0,Metro,295039.0,16.0,SIP,Mid-term
402,403.0,72.0,Married,Bachelor's,Retired,52903.0,Rural,52903.0,3.0,Loan,Mid-term
403,404.0,37.0,Married,Master's,Salaried,147899.0,Rural,147899.0,16.0,SIP,Mid-term
404,405.0,73.0,Married,Bachelor's,Retired,29897.0,Metro,29897.0,2.0,FD,Long-term
405,406.0,63.0,Married,High School,Retired,58008.0,Rural,58008.0,2.0,SIP,Mid-term
406,407.0,30.0,Married,Master's,Salaried,225971.0,Rural,225971.0,17.0,SIP,Mid-term
407,408.0,56.0,Married,High School,Salaried,102637.0,Metro,102637.0,6.0,FD,Long-term
408,409.0,23.0,Single,Master's,Salaried,67698.0,Rural,67698.0,5.0,FD,Long-term
409,410.0,50.0,Married,High School,Business,67571.0,SemiUrban,67571.0,4.0,SIP,Mid-term
410,411.0,63.0,Married,High School,Retired,42700.0,Rural,42700.0,2.0,SIP,Long-term
411,412.0,43.0,Married,Master's,Homemaker,9826.0,Metro,9826.0,10.0,Loan,Mid-term
412,413.0,26.0,Single,Bachelor's,Business,84858.0,SemiUrban,84858.0,14.0,FD,Long-term
413,414.0,60.0,Married,High School,Retired,40575.0,SemiUrban,40575.0,7.0,FD,Long-term
414,415.0,71.0,Married,Bachelor's,Retired,33997.0,Rural,33997.0,3.0,SIP,Mid-term
415,416.0,50.0,Married,High School,Salaried,103134.0,Rural,103134.0,11.0,FD,Long-term
416,417.0,26.0,Single,Master's,Salaried,26758.0,SemiUrban,26758.0,14.0,Loan,Long-term
417,418.0,55.0,Married,High School,Salaried,127668.0,Metro,127668.0,10.0,SIP,Mid-term
418,419.0,42.0,Married,High School,Business,122098.0,Rural,122098.0,12.0,Loan,Long-term
419,420.0,73.0,Married,High School,Retired,23591.0,Metro,23591.0,2.0,SIP,Mid-term
420,421.0,42.0,Single,Bachelor's,Business,271244.0,Rural,271244.0,13.0,SIP,Mid-term
421,422.0,71.0,Married,High School,Retired,26557.0,SemiUrban,26557.0,4.0,FD,Long-term
422,423.0,20.0,Single,Bachelor's,Student,5665.0,Metro,5665.0,4.0,FD,Long-term
423,424.0,72.0,Married,Bachelor's,Retired,40161.0,Rural,40161.0,5.0,FD,Long-term
424,425.0,58.0,Married,High School,Others,144349.0,Metro,144349.0,4.0,FD,Long-term
425,426.0,43.0,Married,Bachelor's,Salaried,191734.0,Metro,191734.0,14.0,SIP,Mid-term
426,427.0,37.0,Married,PhD,Salaried,269290.0,Metro,269290.0,13.0,SIP,Mid-term
427,428.0,74.0,Married,High School,Retired,29204.0,SemiUrban,29204.0,5.0,SIP,Mid-term
428,429.0,41.0,Single,PhD,Salaried,191410.0,Metro,191410.0,8.0,SIP,Mid-term
429,430.0,23.0,Single,High School,Self-Employed,54957.0,Metro,54957.0,5.0,Credit Card,Short-term
430,431.0,29.0,Married,Master's,Salaried,52554.0,Rural,52554.0,8.0,FD,Long-term
431,432.0,41.0,Married,Bachelor's,Salaried,144793.0,Metro,144793.0,17.0,FD,Long-term
432,433.0,39.0,Married,High School,Salaried,231698.0,Metro,231698.0,18.0,Loan,Mid-term
433,434.0,54.0,Married,Bachelor's,Self-Employed,141442.0,SemiUrban,141442.0,10.0,Credit Card,Mid-term
434,435.0,52.0,Married,High School,Salaried,102685.0,Metro,102685.0,8.0,Credit Card,Long-term
435,436.0,44.0,Married,Bachelor's,Salaried,103238.0,SemiUrban,103238.0,13.0,SIP,Mid-term
436,437.0,64.0,Married,Bachelor's,Retired,39831.0,SemiUrban,39831.0,7.0,FD,Long-term
437,438.0,65.0,Married,Bachelor's,Retired,48388.0,SemiUrban,48388.0,7.0,FD,Long-term
438,439.0,19.0,Married,High School,Student,5077.0,Metro,5077.0,4.0,FD,Long-term
439,440.0,48.0,Married,Bachelor's,Salaried,92040.0,SemiUrban,92040.0,6.0,FD,Long-term
440,441.0,41.0,Married,Bachelor's,Homemaker,48294.0,Rural,48294.0,14.0,Loan,Mid-term
441,442.0,37.0,Married,Master's,Business,178615.0,Metro,178615.0,10.0,FD,Long-term
442,443.0,70.0,Married,Bachelor's,Retired,27094.0,SemiUrban,27094.0,2.0,SIP,Mid-term
443,444.0,42.0,Single,Bachelor's,Others,112977.0,Metro,112977.0,13.0,FD,Long-term
444,445.0,65.0,Married,Bachelor's,Retired,45182.0,Metro,45182.0,7.0,SIP,Mid-term
445,446.0,18.0,Single,Bachelor's,Student,7355.0,Rural,7355.0,7.0,FD,Long-term
446,447.0,55.0,Married,High School,Homemaker,28635.0,Metro,28635.0,4.0,FD,Long-term
447,448.0,50.0,Married,Bachelor's,Self-Employed,73691.0,Metro,73691.0,9.0,Credit Card,Mid-term
448,449.0,49.0,Married,Bachelor's,Others,202094.0,Metro,202094.0,10.0,SIP,Mid-term
449,450.0,41.0,Married,Master's,Salaried,87973.0,SemiUrban,87973.0,5.0,Loan,Long-term
450,451.0,49.0,Single,Bachelor's,Salaried,175060.0,Rural,175060.0,12.0,FD,Long-term
451,452.0,56.0,Married,High School,Business,102433.0,SemiUrban,102433.0,7.0,FD,Long-term
452,453.0,72.0,Married,Bachelor's,Retired,35085.0,Metro,35085.0,2.0,Credit Card,Long-term
453,454.0,29.0,Married,Bachelor's,Business,77032.0,Metro,77032.0,19.0,FD,Long-term
454,455.0,26.0,Single,Bachelor's,Salaried,75524.0,Rural,75524.0,18.0,FD,Long-term
455,456.0,64.0,Married,High School,Retired,31349.0,SemiUrban,31349.0,7.0,SIP,Mid-term
456,457.0,56.0,Married,High School,Business,77082.0,Metro,77082.0,7.0,FD,Long-term
457,458.0,55.0,Married,Bachelor's,Salaried,132281.0,SemiUrban,132281.0,4.0,FD,Long-term
458,459.0,25.0,Single,Master's,Salaried,77362.0,SemiUrban,77362.0,5.0,FD,Long-term
459,460.0,46.0,Married,Bachelor's,Salaried,265555.0,Metro,265555.0,12.0,Credit Card,Mid-term
460,461.0,33.0,Single,Bachelor's,Salaried,105851.0,Metro,105851.0,8.0,SIP,Short-term
461,462.0,34.0,Married,PhD,Others,113611.0,SemiUrban,113611.0,12.0,SIP,Short-term
462,463.0,21.0,Single,Bachelor's,Student,9975.0,SemiUrban,9975.0,8.0,Credit Card,Long-term
463,464.0,27.0,Single,Bachelor's,Homemaker,42141.0,SemiUrban,42141.0,13.0,SIP,Mid-term
464,465.0,30.0,Married,Master's,Salaried,94482.0,Rural,94482.0,7.0,FD,Long-term
465,466.0,24.0,Single,Bachelor's,Others,91453.0,Metro,91453.0,7.0,Credit Card,Short-term
466,467.0,32.0,Single,Master's,Salaried,91956.0,Metro,91956.0,8.0,Loan,Mid-term
467,468.0,35.0,Married,Bachelor's,Business,92226.0,Metro,92226.0,8.0,FD,Long-term
468,469.0,55.0,Married,High School,Salaried,64369.0,Metro,64369.0,3.0,SIP,Mid-term
469,470.0,46.0,Married,PhD,Self-Employed,296605.0,Metro,296605.0,13.0,Loan,Mid-term
470,471.0,22.0,Single,Bachelor's,Student,2706.0,SemiUrban,2706.0,4.0,Loan,Mid-term
471,472.0,44.0,Married,Master's,Business,109385.0,Metro,109385.0,14.0,Loan,Mid-term
472,473.0,34.0,Married,High School,Business,291049.0,Metro,291049.0,15.0,SIP,Long-term
473,474.0,70.0,Married,High School,Retired,38873.0,SemiUrban,38873.0,3.0,FD,Long-term
474,475.0,52.0,Married,High School,Salaried,68597.0,SemiUrban,68597.0,5.0,SIP,Mid-term
475,476.0,41.0,Married,Bachelor's,Business,159917.0,Rural,159917.0,14.0,FD,Long-term
476,477.0,33.0,Single,Master's,Homemaker,31674.0,SemiUrban,31674.0,5.0,SIP,Long-term
477,478.0,59.0,Married,Bachelor's,Self-Employed,99833.0,Metro,99833.0,4.0,Credit Card,Mid-term
478,479.0,51.0,Married,High School,Others,148454.0,SemiUrban,148454.0,5.0,FD,Long-term
479,480.0,56.0,Married,Bachelor's,Self-Employed,138257.0,Metro,138257.0,4.0,Loan,Mid-term
480,481.0,38.0,Single,Bachelor's,Homemaker,22545.0,Metro,22545.0,11.0,Loan,Mid-term
481,482.0,72.0,Married,Bachelor's,Retired,56779.0,Rural,56779.0,5.0,Loan,Mid-term
482,483.0,30.0,Married,Bachelor's,Salaried,181428.0,SemiUrban,181428.0,13.0,SIP,Short-term
483,484.0,70.0,Married,Bachelor's,Retired,,Metro,56237.0,4.0,FD,Long-term
484,485.0,41.0,Married,Bachelor's,Salaried,99794.0,SemiUrban,99794.0,6.0,FD,Long-term
485,486.0,68.0,Married,Bachelor's,Retired,59059.0,SemiUrban,59059.0,2.0,FD,Long-term
486,487.0,46.0,Single,Master's,Self-Employed,186554.0,Metro,186554.0,16.0,FD,Long-term
487,488.0,48.0,Married,Master's,Others,234649.0,Rural,234649.0,12.0,SIP,Long-term
488,489.0,22.0,Married,Bachelor's,Student,2996.0,SemiUrban,2996.0,9.0,SIP,Mid-term
489,490.0,60.0,Married,High School,Retired,55899.0,SemiUrban,55899.0,4.0,FD,Long-term
490,491.0,41.0,Married,Master's,Business,207360.0,SemiUrban,207360.0,19.0,SIP,Long-term
491,492.0,38.0,Married,High School,Business,109430.0,Rural,109430.0,12.0,Credit Card,Mid-term
492,493.0,73.0,Married,High School,Retired,32058.0,Metro,32058.0,5.0,SIP,Mid-term
493,494.0,23.0,Single,Master's,Others,42951.0,Metro,42951.0,11.0,FD,Long-term
494,495.0,39.0,Married,Master's,Business,262071.0,Rural,262071.0,11.0,FD,Long-term
495,496.0,59.0,Married,High School,Business,135816.0,Metro,135816.0,11.0,SIP,Mid-term
496,497.0,66.0,Married,Bachelor's,Retired,25129.0,Rural,25129.0,2.0,FD,Long-term
497,498.0,25.0,Married,Master's,Salaried,70257.0,Rural,70257.0,12.0,Loan,Short-term
498,499.0,51.0,Married,High School,Salaried,69461.0,Rural,69461.0,6.0,FD,Long-term
499,500.0,31.0,Married,Bachelor's,Business,279210.0,Rural,279210.0,18.0,Loan,Mid-term
500,501.0,30.0,Married,Bachelor's,Salaried,191079.0,Metro,191079.0,17.0,SIP,Short-term
501,502.0,49.0,Married,Bachelor's,Others,197636.0,Metro,197636.0,16.0,Loan,Long-term
502,503.0,31.0,Single,Master's,Salaried,106924.0,Rural,106924.0,14.0,FD,Long-term
503,504.0,52.0,Married,High School,Business,126178.0,Rural,126178.0,7.0,FD,Long-term
504,505.0,71.0,Married,High School,Retired,53385.0,SemiUrban,53385.0,7.0,SIP,Long-term
505,506.0,71.0,Married,Bachelor's,Retired,30334.0,Rural,30334.0,6.0,SIP,Long-term
506,507.0,37.0,Married,Master's,Salaried,178091.0,SemiUrban,178091.0,10.0,Credit Card,Long-term
507,508.0,70.0,Married,Bachelor's,Retired,35548.0,Rural,35548.0,7.0,FD,Long-term
508,509.0,30.0,Married,Master's,Others,95194.0,Rural,95194.0,10.0,SIP,Short-term
509,510.0,58.0,Married,Bachelor's,Salaried,149276.0,Rural,149276.0,8.0,FD,Long-term
510,511.0,,Married,High School,Retired,40920.0,SemiUrban,40920.0,6.0,SIP,Mid-term
511,512.0,18.0,Single,Bachelor's,Student,6460.0,SemiUrban,6460.0,8.0,Credit Card,Mid-term
512,513.0,43.0,Married,Master's,Salaried,217275.0,Metro,217275.0,14.0,SIP,Mid-term
513,514.0,69.0,Married,High School,Retired,25905.0,Metro,25905.0,2.0,FD,Long-term
514,515.0,56.0,Married,High School,Business,135116.0,SemiUrban,135116.0,5.0,FD,Long-term
515,516.0,27.0,Married,Master's,Salaried,59839.0,SemiUrban,59839.0,12.0,Credit Card,Short-term
516,517.0,21.0,Single,Bachelor's,Student,8369.0,Metro,8369.0,3.0,FD,Long-term
517,518.0,20.0,Single,Bachelor's,Student,9963.0,SemiUrban,9963.0,6.0,SIP,Mid-term
518,519.0,71.0,Married,High School,Retired,49685.0,Rural,49685.0,3.0,FD,Long-term
519,520.0,26.0,Single,Bachelor's,Others,75027.0,Rural,75027.0,17.0,SIP,Short-term
520,521.0,60.0,Married,Bachelor's,Retired,57521.0,Metro,57521.0,6.0,FD,Long-term
521,522.0,32.0,Married,Master's,Business,172534.0,SemiUrban,172534.0,15.0,FD,Long-term
522,523.0,66.0,Married,Bachelor's,Retired,44495.0,Rural,44495.0,6.0,SIP,Mid-term
523,524.0,41.0,Single,Master's,Salaried,213690.0,SemiUrban,213690.0,19.0,FD,Long-term
524,525.0,25.0,Single,Bachelor's,Self-Employed,74686.0,Metro,74686.0,19.0,Loan,Mid-term
525,526.0,59.0,Married,High School,Business,134013.0,Rural,134013.0,9.0,FD,Long-term
